business_id,text,category,detected_domain,allowed_domains,is_allowed
B005,Exclusive banking deals - limited time offer,finance,finance,finance,1
M001,Best smart ever!,electronics,electronics,"automotive,beauty,books,electronics,fashion,grocery,sports,tech",1
B002,Just launched our new coding range,tech,tech,tech,1
M001,Discover dress and wear today,fashion,fashion,"automotive,beauty,books,electronics,fashion,grocery,sports,tech",1
M004,Shop now for premium roulette at great prices,gambling,gambling,"food,grocery",0
M004,Order recipe online now,food,food,"food,grocery",1
M002,Just launched our new library range,books,books,"automotive,beauty,books,electronics,fashion,grocery,sports",1
B057,Discover tutorial and education today,education,education,education,1
B005,Amazing credit! Perfect for savings needs,finance,finance,finance,1
M002,Just launched our new haircare range,beauty,beauty,"automotive,beauty,books,electronics,fashion,grocery,sports",1
M002,Just launched our new fruits range,grocery,grocery,"automotive,beauty,books,electronics,fashion,grocery,sports",1
B004,Order doctor online now,health,health,health,1
M004,Just launched our new grocery range,food,food,"food,grocery",1
B001,Premium grocery services available,food,food,food,1
B004,Best wellness ever!,health,health,health,1
B002,Discover digital and coding today,tech,tech,tech,1
B005,Just launched our new loan range,finance,finance,finance,1
M006,Just launched our new car range,automotive,automotive,"entertainment,travel",0
M001,Premium workout services available,sports,sports,"automotive,beauty,books,electronics,fashion,grocery,sports,tech",1
B010,Premium gaming services available,entertainment,entertainment,entertainment,1
B057,Premium university services available,education,education,education,1
B009,Premium building services available,real_estate,real_estate,real_estate,1
M008,Just launched our new fragrance range,beauty,beauty,"beauty,fashion,health",1
M006,Order film online now,entertainment,entertainment,"entertainment,travel",1
B012,Looking for travel? We've got you covered,travel,travel,travel,1
B001,New arrival: Latest heroin collection,drugs,drugs,food,0
B005,Order savings online now,finance,finance,finance,1
M001,Best style ever!,fashion,fashion,"automotive,beauty,books,electronics,fashion,grocery,sports,tech",1
B002,Shop now for premium code at great prices,tech,tech,tech,1
M008,Looking for beauty? We've got you covered,beauty,beauty,"beauty,fashion,health",1
M008,Shop now for premium care at great prices,health,health,"beauty,fashion,health",1
B007,Looking for mobile? We've got you covered,electronics,electronics,electronics,1
B004,Order care online now,health,health,health,1
M001,Shop now for premium magazine at great prices,books,books,"automotive,beauty,books,electronics,fashion,grocery,sports,tech",1
B013,Premium essentials services available,grocery,grocery,grocery,1
M001,Order vegetables online now,grocery,grocery,"automotive,beauty,books,electronics,fashion,grocery,sports,tech",1
B005,Order stock online now,finance,finance,finance,1
M005,Just launched our new pizza range,food,food,"food,grocery",1
M004,Order fresh online now,grocery,grocery,"food,grocery",1
B004,Just launched our new doctor range,health,health,health,1
B009,Shop now for premium buy at great prices,real_estate,real_estate,real_estate,1
M004,Premium grocery services available,food,food,"food,grocery",1
B009,Looking for flat? We've got you covered,real_estate,real_estate,real_estate,1
B007,Order laptop online now,electronics,electronics,electronics,1
M008,Premium hospital services available,health,health,"beauty,fashion,health",1
M001,Order digital online now,tech,tech,"automotive,beauty,books,electronics,fashion,grocery,sports,tech",1
B008,Looking for road? We've got you covered,automotive,automotive,automotive,1
B004,New arrival: Latest fitness collection,health,health,health,1
M001,Just launched our new AI range,tech,tech,"automotive,beauty,books,electronics,fashion,grocery,sports,tech",1
M003,Just launched our new style range,fashion,fashion,"beauty,fashion,sports",1
B013,New arrival: Latest vegetables collection,grocery,grocery,grocery,1
M001,Best engine ever!,automotive,automotive,"automotive,beauty,books,electronics,fashion,grocery,sports,tech",1
M006,Order vacation online now,travel,travel,"entertainment,travel",1
B015,Best workout ever!,sports,sports,sports,1
M002,Premium household services available,grocery,grocery,"automotive,beauty,books,electronics,fashion,grocery,sports",1
M001,Order vegetables online now,grocery,grocery,"automotive,beauty,books,electronics,fashion,grocery,sports,tech",1
B006,Order apparel online now,fashion,fashion,fashion,1
M007,Order streaming online now,entertainment,entertainment,"entertainment,travel",1
M002,New arrival: Latest fitness equipment collection,sports,sports,"automotive,beauty,books,electronics,fashion,grocery,sports",1
M005,Discover groceries and organic today,grocery,grocery,"food,grocery",1
M001,Looking for reading? We've got you covered,books,books,"automotive,beauty,books,electronics,fashion,grocery,sports,tech",1
B011,Best literature ever!,books,books,books,1
B002,New arrival: Latest app collection,tech,tech,tech,1
B005,New arrival: Latest stock collection,finance,finance,finance,1
M002,Looking for fruits? We've got you covered,grocery,grocery,"automotive,beauty,books,electronics,fashion,grocery,sports",1
B015,Best gym ever!,sports,sports,sports,1
M001,Looking for phone? We've got you covered,electronics,electronics,"automotive,beauty,books,electronics,fashion,grocery,sports,tech",1
M005,New arrival: Latest daily needs collection,grocery,grocery,"food,grocery",1
B003,Exclusive learning deals - limited time offer,education,education,education,1
M007,Just launched our new art range,entertainment,entertainment,"entertainment,travel",1
B009,Exclusive property deals - limited time offer,real_estate,real_estate,real_estate,1
M004,Just launched our new vegetables range,grocery,grocery,"food,grocery",1
B005,Just launched our new insurance range,finance,finance,finance,1
B011,Looking for ebook? We've got you covered,books,books,books,1
B005,Best investment ever!,finance,finance,finance,1
B057,Exclusive course deals - limited time offer,education,education,education,1
B011,Shop now for premium publication at great prices,books,books,books,1
B004,Best care ever!,health,health,health,1
M007,Looking for film? We've got you covered,entertainment,entertainment,"entertainment,travel",1
M001,Exclusive beauty deals - limited time offer,beauty,beauty,"automotive,beauty,books,electronics,fashion,grocery,sports,tech",1
B005,Premium wealth services available,finance,finance,finance,1
M004,Shop now for premium household at great prices,grocery,grocery,"food,grocery",1
B010,Premium gaming services available,entertainment,entertainment,entertainment,1
M002,Discover salon and spa today,beauty,beauty,"automotive,beauty,books,electronics,fashion,grocery,sports",1
M001,Amazing app! Perfect for machine learning needs,tech,tech,"automotive,beauty,books,electronics,fashion,grocery,sports,tech",1
B012,Premium resort services available,travel,travel,travel,1
M001,Order engine online now,automotive,automotive,"automotive,beauty,books,electronics,fashion,grocery,sports,tech",1
M005,Order cooking online now,food,food,"food,grocery",1
M006,Looking for tour? We've got you covered,travel,travel,"entertainment,travel",1
M005,Exclusive cuisine deals - limited time offer,food,food,"food,grocery",1
M007,Discover gaming and music today,entertainment,entertainment,"entertainment,travel",1
B014,Best pill ever!,drugs,drugs,beauty,0
B001,Order dish online now,food,food,food,1
B009,Best rent ever!,real_estate,real_estate,real_estate,1
M002,Looking for exercise? We've got you covered,sports,sports,"automotive,beauty,books,electronics,fashion,grocery,sports",1
M005,Premium cooking services available,food,food,"food,grocery",1
B004,New arrival: Latest pharmacy collection,health,health,health,1
M003,Just launched our new dress range,fashion,fashion,"beauty,fashion,sports",1
M005,New arrival: Latest essentials collection,grocery,grocery,"food,grocery",1
B010,Amazing art! Perfect for streaming needs,entertainment,entertainment,entertainment,1
M004,Looking for grocery? We've got you covered,food,food,"food,grocery",1
B009,Shop now for premium villa at great prices,real_estate,real_estate,real_estate,1
B014,Best spa ever!,beauty,beauty,beauty,1
M001,Order skincare online now,beauty,beauty,"automotive,beauty,books,electronics,fashion,grocery,sports,tech",1
M001,Discover outdoor and workout today,sports,sports,"automotive,beauty,books,electronics,fashion,grocery,sports,tech",1
M002,Discover household and fresh today,grocery,grocery,"automotive,beauty,books,electronics,fashion,grocery,sports",1
M008,Premium medicine services available,health,health,"beauty,fashion,health",1
B012,New arrival: Latest holiday collection,travel,travel,travel,1
M004,New arrival: Latest weapon collection,weapons,weapons,"food,grocery",0
M001,Best auto ever!,automotive,automotive,"automotive,beauty,books,electronics,fashion,grocery,sports,tech",1
B005,New arrival: Latest savings collection,finance,finance,finance,1
M002,New arrival: Latest essentials collection,grocery,grocery,"automotive,beauty,books,electronics,fashion,grocery,sports",1
M001,Shop now for premium outdoor at great prices,sports,sports,"automotive,beauty,books,electronics,fashion,grocery,sports,tech",1
M005,Best essentials ever!,grocery,grocery,"food,grocery",1
M002,Looking for organic? We've got you covered,grocery,grocery,"automotive,beauty,books,electronics,fashion,grocery,sports",1
B003,Shop now for premium training at great prices,education,education,education,1
B005,Looking for investment? We've got you covered,finance,finance,finance,1
M004,Shop now for premium household at great prices,grocery,grocery,"food,grocery",1
B011,New arrival: Latest magazine collection,books,books,books,1
M002,Just launched our new mobile range,electronics,electronics,"automotive,beauty,books,electronics,fashion,grocery,sports",1
B007,Best TV ever!,electronics,electronics,electronics,1
M005,Exclusive fresh deals - limited time offer,grocery,grocery,"food,grocery",1
B009,New arrival: Latest land collection,real_estate,real_estate,real_estate,1
B014,Amazing grooming! Perfect for salon needs,beauty,beauty,beauty,1
M006,Amazing booking! Perfect for vacation needs,travel,travel,"entertainment,travel",1
B005,New arrival: Latest banking collection,finance,finance,finance,1
B057,Amazing course! Perfect for university needs,education,education,education,1
B015,Looking for exercise? We've got you covered,sports,sports,sports,1
B009,Just launched our new buy range,real_estate,real_estate,real_estate,1
B001,Discover cooking and dining today,food,food,food,1
